area,geom
92289.0017566207,"POLYGON((126.89947601247 37.4803361396713, 126.899476091042 37.4803362731383, 126.899486840649 37.4803545997788, 126.899504809218 37.4803853033997, 126.899525079992 37.4804191084495, 126.899549232745 37.4804582687937, 126.899577785661 37.4805041814291, 126.89960087953 37.4805405297246, 126.899609341008 37.4805537637222, 126.899619743266 37.480569828537, 126.8996405482 37.4806016608337, 126.899656580292 37.4806264521919, 126.899685319955 37.4806681482748, 126.899710190133 37.4807036331174, 126.899732397825 37.4807349169951, 126.899761139856 37.4807749281884, 126.899804339293 37.4808338097774, 126.899839788003 37.4808805752236, 126.899867303519 37.4809163596386, 126.899888985315 37.4809436876377, 126.899924086302 37.4809884885759, 126.899961994903 37.4810389231743, 126.900065326453 37.4811766939415, 126.900132519708 37.4812592472878, 126.900262326651 37.481416754498, 126.900314531316 37.4814804369374, 126.900367796569 37.4815458051333, 126.900483313354 37.4816866853983, 126.900526883632 37.4817396564641, 126.900594959774 37.4818222102947, 126.900628292214 37.4818627838116, 126.900678737157 37.4819239237599, 126.90071983583 37.4819737931994, 126.900768688256 37.4820338145083, 126.90081436904 37.4820898776986, 126.900825826263 37.4821036907996, 126.900848051072 37.4821312983907, 126.900858988986 37.4821445434153, 126.900875920301 37.4821653799731, 126.900914716172 37.4822127155684, 126.900937291138 37.4822406207707, 126.900975737343 37.4822873974271, 126.901039060974 37.4823651626351, 126.901092497078 37.4824305306405, 126.901147705338 37.482498152629, 126.901195497951 37.4825564609543, 126.901234124632 37.4826037962982, 126.901401861344 37.4828092136026, 126.901549346712 37.4829892023339, 126.901264611288 37.4838984994366, 126.898405541836 37.4842871108184, 126.897718018663 37.4816939026073, 126.89947601247 37.4803361396713))"
163216.49230886551,"POLYGON((126.900326603774 37.5185583018868, 126.903161573034 37.5199757865168, 126.903170632556 37.519985691594, 126.90325270172 37.5219070755636, 126.90245105467 37.522988785205, 126.90191313557 37.5231909886078, 126.900242826771 37.5234150198389, 126.899424405436 37.5232869413827, 126.899306093274 37.5231517663384, 126.898671318695 37.5196378356336, 126.900326603774 37.5185583018868))"
153932.80296197953,"POLYGON((127.126189994186 37.5108504360619, 127.127010011536 37.5109133474459, 127.128226794975 37.514777457016, 127.126333604411 37.5170979677357, 127.123614206113 37.5111630646934, 127.126189994186 37.5108504360619))"
22543.767750641877,"POLYGON((127.029493542863 37.5638370906751, 127.030599361652 37.565488446734, 127.029793056395 37.5657289831764, 127.028200070194 37.5656929427646, 127.029493542863 37.5638370906751))"
110932.02372533403,"POLYGON((126.842512554029 37.5649220607353, 126.844383639548 37.5640276141696, 126.845610932521 37.5667502296158, 126.846022782093 37.568348764396, 126.846013057504 37.5683629374681, 126.843105696768 37.5684369161128, 126.842097015617 37.5656630429478, 126.842512554029 37.5649220607353))"
218406.096348946,"POLYGON((126.915411810454 37.5033639146156, 126.917705572981 37.5041771576933, 126.919294568298 37.5076650024146, 126.919027876302 37.5088413922631, 126.916765122376 37.5094186931182, 126.91361117547 37.5083352329404, 126.915411810454 37.5033639146156))"
64346.286218155365,"POLYGON((126.897966740088 37.5657891189428, 126.898683725711 37.5662272768234, 126.897237909894 37.5689541952639, 126.896813347107 37.5692399586777, 126.894748444861 37.5672618981144, 126.897966740088 37.5657891189428))"
78888.333531221942,"POLYGON((127.033179190066 37.5736182203309, 127.034282796336 37.5729359232111, 127.035035422603 37.5729083544834, 127.036837844643 37.5730528234256, 127.037055258061 37.5743700929602, 127.036098601151 37.5754512850902, 127.033008749825 37.5749557428965, 127.033179190066 37.5736182203309))"
314821.73178038909,"POLYGON((126.883152207409 37.4845550623202, 126.885033645178 37.4834159872616, 126.889775979445 37.4836788418168, 126.890561018961 37.4848525528577, 126.886665724439 37.4897965805201, 126.884500010732 37.4890843659453, 126.882631797295 37.4851655209256, 126.883152207409 37.4845550623202))"
67387.873962313781,"POLYGON((126.984634335806 37.4899036041807, 126.985778215369 37.4929013575179, 126.983502602851 37.4929660056008, 126.982669498177 37.4913295773298, 126.982668008203 37.4912840392496, 126.982665732437 37.4912057690088, 126.98266449802 37.4911683142377, 126.982663807142 37.4911277691228, 126.982662223111 37.491086665245, 126.982661005169 37.491028667673, 126.982658902626 37.4909810765108, 126.982656971609 37.4909258899444, 126.98265587154 37.4908938051537, 126.982654682435 37.4908560620678, 126.98265416498 37.4908453671134, 126.982652928449 37.490816363721, 126.982652053049 37.4907901805167, 126.982651009244 37.4907592039645, 126.982650481615 37.4907440040074, 126.982648728483 37.4907009269093, 126.982646438687 37.4906336308404, 126.982639943149 37.4904739815781, 126.982636964252 37.4904041535856, 126.982634141823 37.4903416417391, 126.982633797954 37.4903151793073, 126.982632596419 37.4901921385223, 126.982628096817 37.4901176077889, 126.984634335806 37.4899036041807))"
3263.7638405849711,"POLYGON((126.982628096817 37.4901176077889, 126.982632596419 37.4901921385223, 126.982633797954 37.4903151793073, 126.982634141823 37.4903416417391, 126.982636964252 37.4904041535856, 126.982639943149 37.4904739815781, 126.982646438687 37.4906336308404, 126.982648728483 37.4907009269093, 126.982650481615 37.4907440040074, 126.982650997936 37.4907592039627, 126.982652053049 37.4907901805167, 126.982652928449 37.490816363721, 126.98265416498 37.4908453671134, 126.982654682435 37.4908560620678, 126.98265587154 37.4908938051537, 126.982656971609 37.4909258899444, 126.982658902626 37.4909810765108, 126.982661005169 37.491028667673, 126.982662223111 37.491086665245, 126.982663807142 37.4911277691228, 126.98266449802 37.4911683142377, 126.982665732437 37.4912057690088, 126.982668008203 37.4912840392496, 126.982669498177 37.4913295773298, 126.982082153369 37.490175836974, 126.982628096817 37.4901176077889))"
53458.186445691928,"POLYGON((127.046491368058 37.5452591832185, 127.047056603583 37.5445556200124, 127.047805669923 37.5448576308444, 127.047402337986 37.5492942821535, 127.047227009452 37.549247002549, 127.045854196506 37.547072671484, 127.046491368058 37.5452591832185))"
191131.00919486891,"POLYGON((126.995113505065 37.5381655561649, 126.996107221243 37.537902046763, 126.997151261686 37.5379240265618, 126.998466963051 37.5383397991346, 126.999344874184 37.5391403260039, 126.999835261099 37.5399210735926, 127.000049905828 37.5407289182998, 126.999590792033 37.5462892964952, 126.995103134957 37.538170716876, 126.995113505065 37.5381655561649))"
166870.08547069761,"POLYGON((127.004844601633 37.4800899313932, 127.006628405401 37.4800738320812, 127.007616446453 37.4806709063514, 127.005053619892 37.4872678117604, 127.003675654315 37.4876602362874, 127.003275143843 37.4875277965696, 127.004844601633 37.4800899313932))"
6195.2815092925521,"POLYGON((127.056745657062 37.5638269212308, 127.057354003941 37.5633703578498, 127.057735027609 37.5651625372722, 127.056745657062 37.5638269212308))"
23101.173301542825,"POLYGON((127.056038304359 37.5617061620754, 127.056979180403 37.5616072559684, 127.057354003941 37.5633703578498, 127.056745657062 37.5638269212308, 127.055540525192 37.5621999590094, 127.056038304359 37.5617061620754))"
41995.639727964808,"POLYGON((126.910458401367 37.5168505217953, 126.912324455128 37.5163165064102, 126.913231092333 37.5161869868096, 126.913477028332 37.5180047746298, 126.912041635945 37.5181642626728, 126.910321190207 37.5173558604585, 126.910458401367 37.5168505217953))"
85027.536460309348,"POLYGON((126.940930329033 37.5163133570126, 126.941309673545 37.5163690817885, 126.941634485291 37.5164173961364, 126.942412579315 37.5165349175358, 126.943956400038 37.5167699389281, 126.945525497265 37.5170088894744, 126.945950254585 37.5170729062452, 126.946252908046 37.5197697520525, 126.941930833333 37.5175991666667, 126.940823387226 37.5168081337325, 126.940930329033 37.5163133570126))"
114309.79853349704,"POLYGON((126.941850975326 37.5120536216251, 126.945910941095 37.5167225822596, 126.945950298409 37.5170732967612, 126.945525565027 37.5170092835998, 126.94395646794 37.5167703330811, 126.942412647355 37.516535311716, 126.9416345534 37.5164177903302, 126.941309741682 37.5163694759879, 126.940930248549 37.516313729381, 126.941850975326 37.5120536216251))"
82046.517845927141,"POLYGON((126.863218021196 37.548797706422, 126.864105625396 37.5508298622556, 126.864134252601 37.550922201284, 126.864171701092 37.5510444461497, 126.864207388561 37.5511520388528, 126.864234078608 37.5511613590942, 126.864235973816 37.5511620178282, 126.863723018868 37.5515100943396, 126.859570367683 37.5507550668515, 126.85908745175 37.5498438768494, 126.863218021196 37.548797706422))"
65.177420106657181,"POLYGON((126.864236067891 37.5511619539914, 126.864234356348 37.5511613590956, 126.864207666301 37.5511520388543, 126.864171978831 37.5510444461511, 126.864134530341 37.5509222012854, 126.864106582361 37.5508320531506, 126.864247340089 37.5511543049398, 126.864236067891 37.5511619539914))"
116033.6653388135,"POLYGON((126.905692542813 37.5281771192783, 126.905930314905 37.5281563613972, 126.90676327045 37.5298680392763, 126.90738558981 37.5337483835197, 126.905019623431 37.5328352824268, 126.903431953637 37.5311858171019, 126.905692542813 37.5281771192783))"
108457.31227653616,"POLYGON((126.86752162476 37.496034850276, 126.869329341099 37.4971940983461, 126.869501095318 37.4974291304348, 126.870671259963 37.501485701204, 126.869446324921 37.5020072082019, 126.866853061224 37.4976851020408, 126.86752162476 37.496034850276))"
47877.348208595271,"POLYGON((127.041868991437 37.5509215489916, 127.042065278257 37.5510982745818, 127.043593154674 37.5527667923432, 127.042723930213 37.5546931816903, 127.041612347517 37.5553871532077, 127.041868991437 37.5509215489916))"
255812.53922713149,"POLYGON((126.957541260863 37.5216077407617, 126.962508080745 37.5193103540373, 126.961687533489 37.5258747320908, 126.960130802585 37.5276795476012, 126.956581650059 37.5221876125314, 126.957541260863 37.5216077407617))"
46509.101561393567,"POLYGON((126.842746366594 37.4942898698482, 126.846060862329 37.4945092114776, 126.842681447104 37.497146327404, 126.842746366594 37.4942898698482))"
330389.20277228364,"POLYGON((127.113910816404 37.5048829298262, 127.118498064461 37.5051273657795, 127.12029461277 37.5101737212209, 127.117480784538 37.5123360719809, 127.11623000369 37.5122321959833, 127.116130602726 37.5122089908803, 127.11349152887 37.5063555000539, 127.113910816404 37.5048829298262))"
18153.203632653531,"POLYGON((126.974737956204 37.5557783941606, 126.974471615385 37.5581754615385, 126.97356278996 37.5571882890941, 126.973328427673 37.5563950628931, 126.974737956204 37.5557783941606))"
82024.569717780134,"POLYGON((127.093925155942 37.6029329764765, 127.094119466079 37.6028591638596, 127.094902345414 37.6040851824415, 127.094609250967 37.6086444294096, 127.092701318761 37.6097582222939, 127.093925155942 37.6029329764765))"
69033.260293089188,"POLYGON((126.927058870944 37.5751165024846, 126.927548006971 37.5764037025561, 126.926224160415 37.5789977262132, 126.924838117284 37.5782337654321, 126.924736090643 37.578149114507, 126.924205144761 37.5768647311372, 126.927058870944 37.5751165024846))"
91041.284531198864,"POLYGON((126.848515720298 37.5283165134348, 126.852196446798 37.5290018900935, 126.850887072303 37.5319147739357, 126.847845680388 37.5302309131763, 126.848515720298 37.5283165134348))"
61808.426951764421,"POLYGON((127.031973075715 37.5700716259595, 127.032008306357 37.5700271404486, 127.03201884431 37.570031023717, 127.032028048514 37.57003467935, 127.032035124316 37.5700374886038, 127.032107296629 37.5700639409538, 127.032168849954 37.5700870083021, 127.032353532105 37.5701545343103, 127.032362724905 37.5701579106139, 127.032412968608 37.5701770434712, 127.032418799066 37.5701792944152, 127.032430652413 37.5701837962521, 127.032536437782 37.5702229074241, 127.03254156644 37.5702251585465, 127.03256704017 37.570236972812, 127.033058139522 37.5705141847432, 127.034182684461 37.5713855847004, 127.034189591169 37.5713895201059, 127.034283528217 37.5714303178292, 127.034299446619 37.5714370708187, 127.034306171857 37.5714401683491, 127.034330581615 37.5714505769861, 127.034472107295 37.5715120449308, 127.034282796336 37.5729359232111, 127.033179190066 37.5736182203309, 127.031490754025 37.5716234435733, 127.031973075715 37.5700716259595))"
61221.164157000363,"POLYGON((127.034472107295 37.5715120449308, 127.034330581615 37.5714505769861, 127.034306171857 37.5714401683491, 127.034299446619 37.5714370708187, 127.034283528217 37.5714303178292, 127.034189591169 37.5713895201059, 127.034182695781 37.5713855846973, 127.033058139522 37.5705141847432, 127.03256704017 37.570236972812, 127.03254156644 37.5702251585465, 127.032536437782 37.5702229074241, 127.032430652413 37.5701837962521, 127.032418799066 37.5701792944152, 127.032412968608 37.5701770434712, 127.032362724905 37.5701579106139, 127.032353532105 37.5701545343103, 127.032168849954 37.5700870083021, 127.032107296629 37.5700639409538, 127.032035124316 37.5700374886038, 127.032028048514 37.57003467935, 127.03201884431 37.570031023717, 127.032008306357 37.5700271404486, 127.034012359107 37.5674965308534, 127.034951811293 37.5679037672274, 127.034472107295 37.5715120449308))"
76757.634274894459,"POLYGON((126.892921866838 37.4788611676941, 126.893185670312 37.4788155945623, 126.893365361826 37.4787847917395, 126.893425081172 37.4787749894259, 126.893566084134 37.478752313975, 126.893652660411 37.4787383103813, 126.893831829473 37.4787089119341, 126.894331158384 37.4786274288381, 126.894610687194 37.4785820733625, 126.894886144456 37.4785375514825, 126.895078565931 37.4785059105972, 126.895085283061 37.4785047903955, 126.895458186156 37.4785059546033, 126.895611693324 37.478506389614, 126.895848579795 37.4785066016855, 126.896212070447 37.4786733231555, 126.896281838956 37.478680431143, 126.896309081304 37.478683177623, 126.896981581364 37.4814571481285, 126.895645006203 37.4815331168766, 126.892737089137 37.4791945821727, 126.892921866838 37.4788611676941))"
51512.077717003405,"POLYGON((126.894191033677 37.4765709839233, 126.895717635738 37.4762433724191, 126.896309079064 37.4786831683859, 126.896281838969 37.478680422133, 126.896212070447 37.4786733231555, 126.895848579808 37.4785065926755, 126.895611693336 37.478506380604, 126.895458186156 37.4785059546033, 126.895085283074 37.4785047813855, 126.895078565944 37.4785059015872, 126.894886144469 37.4785375424725, 126.894610687207 37.4785820643525, 126.894331158397 37.4786274198281, 126.893831829486 37.4787089029241, 126.893652660424 37.4787383013713, 126.893566084147 37.478752304965, 126.893425081185 37.4787749804159, 126.893365361839 37.4787847827295, 126.893185670325 37.4788155855523, 126.892921872359 37.4788611577326, 126.894191033677 37.4765709839233))"
104447.40892173022,"POLYGON((127.004494222619 37.5651138628015, 127.005819524772 37.5666073003033, 127.006055091598 37.5672288561454, 127.006168118581 37.5680528064706, 127.004862952188 37.5689075753933, 127.003383149155 37.5692383548948, 127.003306389494 37.5692157677219, 127.002288471164 37.5656158126519, 127.004494222619 37.5651138628015))"
126367.85894989321,"POLYGON((126.885082530954 37.4664575155748, 126.887464111455 37.4668610064861, 126.888050148046 37.4676104954599, 126.889418244258 37.4711735592211, 126.889415645839 37.4711747465542, 126.88895849392 37.4711915484623, 126.883507176247 37.4678776179341, 126.885082530954 37.4664575155748))"
100290.7209451299,"POLYGON((126.89262 37.5729436842105, 126.89262 37.576397008547, 126.891296163376 37.5767817132069, 126.88946292198 37.5760998368342, 126.889197567568 37.5738443243243, 126.89262 37.5729436842105))"
252490.75992053773,"POLYGON((126.989075119797 37.5004167323498, 126.993300092745 37.5000542681827, 126.993346056746 37.500539309346, 126.991668784763 37.5046457338572, 126.987091546771 37.5085422036113, 126.986884787003 37.5082753538428, 126.989075119797 37.5004167323498))"
799.78549408907941,"POLYGON((126.986884713516 37.5082756174732, 126.987091379403 37.5085423460754, 126.986722943493 37.5088559594949, 126.986884713516 37.5082756174732))"
